symbol,side,type,quantity,limit_price
XRPUSDT,BUY,MARKET,15.69,0
BNBUSDT,SELL,MARKET,7.66,0
ADAUSDT,SELL,MARKET,18.56,0
XRPUSDT,SELL,MARKET,14.37,0
DOGEUSDT,SELL,MARKET,14.39,0
ADAUSDT,BUY,MARKET,3.38,0
MATICUSDT,SELL,MARKET,11.37,0
MATICUSDT,BUY,MARKET,12.74,0
BNBUSDT,BUY,MARKET,8.54,0
AVAXUSDT,BUY,MARKET,4.69,0
XRPUSDT,BUY,MARKET,15.85,0
DOTUSDT,BUY,MARKET,12.64,0
SOLUSDT,BUY,MARKET,16.53,0
BTCUSDT,SELL,MARKET,5.08,0
BNBUSDT,SELL,MARKET,0.68,0
BTCUSDT,SELL,MARKET,19.14,0
BNBUSDT,BUY,MARKET,2.29,0
ADAUSDT,BUY,MARKET,14.42,0
SOLUSDT,SELL,MARKET,3.21,0
DOGEUSDT,BUY,MARKET,3.17,0
AVAXUSDT,SELL,MARKET,3.26,0
MATICUSDT,BUY,MARKET,10.59,0
MATICUSDT,SELL,MARKET,11.93,0
ADAUSDT,SELL,MARKET,1.45,0
MATICUSDT,BUY,MARKET,11.61,0
ADAUSDT,SELL,MARKET,4.11,0
XRPUSDT,BUY,MARKET,4.9,0
BTCUSDT,SELL,MARKET,11.02,0
XRPUSDT,SELL,MARKET,17.05,0
AVAXUSDT,BUY,MARKET,14.76,0
ADAUSDT,BUY,MARKET,18.07,0
AVAXUSDT,BUY,MARKET,9.84,0
ETHUSDT,BUY,MARKET,15.53,0
BTCUSDT,SELL,MARKET,6.08,0
MATICUSDT,BUY,MARKET,14.13,0
DOGEUSDT,BUY,MARKET,12.67,0
ADAUSDT,SELL,MARKET,0.91,0
BTCUSDT,SELL,MARKET,17.42,0
SOLUSDT,BUY,MARKET,2.13,0
ETHUSDT,SELL,MARKET,13.55,0
SOLUSDT,SELL,MARKET,15.02,0
XRPUSDT,SELL,MARKET,8.04,0
XRPUSDT,BUY,MARKET,0.78,0
BNBUSDT,BUY,MARKET,0.55,0
DOGEUSDT,SELL,MARKET,14.04,0
DOGEUSDT,SELL,MARKET,3.35,0
SOLUSDT,SELL,MARKET,13.27,0
ETHUSDT,SELL,MARKET,12.9,0
BNBUSDT,BUY,MARKET,14.8,0
ADAUSDT,BUY,MARKET,7.44,0
DOGEUSDT,SELL,MARKET,12.07,0
BNBUSDT,BUY,MARKET,11.98,0
ADAUSDT,SELL,MARKET,16.83,0
AVAXUSDT,SELL,MARKET,13.67,0
MATICUSDT,SELL,MARKET,17.37,0
ADAUSDT,BUY,MARKET,18.82,0
MATICUSDT,BUY,MARKET,16.74,0
SOLUSDT,BUY,MARKET,14.73,0
AVAXUSDT,BUY,MARKET,13.14,0
MATICUSDT,SELL,MARKET,8.16,0
AVAXUSDT,SELL,MARKET,1.32,0
XRPUSDT,BUY,MARKET,2.99,0
BTCUSDT,BUY,MARKET,18.69,0
DOTUSDT,BUY,MARKET,1.82,0
BNBUSDT,BUY,MARKET,9.25,0
XRPUSDT,SELL,MARKET,13.52,0
ETHUSDT,SELL,MARKET,17.47,0
XRPUSDT,SELL,MARKET,6.29,0
DOTUSDT,SELL,MARKET,9.78,0
XRPUSDT,SELL,MARKET,18.48,0
BTCUSDT,BUY,MARKET,1.65,0
AVAXUSDT,SELL,MARKET,3.09,0
BTCUSDT,SELL,MARKET,5.56,0
ADAUSDT,SELL,MARKET,0.59,0
DOTUSDT,BUY,MARKET,10.82,0
DOTUSDT,BUY,MARKET,18.58,0
ETHUSDT,BUY,MARKET,4.05,0
MATICUSDT,SELL,MARKET,13.81,0
ETHUSDT,SELL,MARKET,3.6,0
SOLUSDT,SELL,MARKET,9.41,0
DOGEUSDT,SELL,MARKET,13.96,0
ETHUSDT,SELL,MARKET,9.58,0
MATICUSDT,SELL,MARKET,9.64,0
BNBUSDT,SELL,MARKET,8.24,0
DOGEUSDT,BUY,MARKET,18.26,0
DOTUSDT,BUY,MARKET,14.2,0
DOGEUSDT,SELL,MARKET,7.58,0
ETHUSDT,SELL,MARKET,1.24,0
ETHUSDT,SELL,MARKET,15.32,0
ADAUSDT,BUY,MARKET,11.96,0
DOTUSDT,BUY,MARKET,13.77,0
DOGEUSDT,SELL,MARKET,16.46,0
DOGEUSDT,BUY,MARKET,4.02,0
ADAUSDT,BUY,MARKET,18.52,0
DOTUSDT,SELL,MARKET,10.4,0
BNBUSDT,BUY,MARKET,13.58,0
BTCUSDT,SELL,MARKET,3.42,0
DOGEUSDT,BUY,MARKET,6.51,0
ADAUSDT,SELL,MARKET,17.13,0
ADAUSDT,BUY,MARKET,7.86,0
AVAXUSDT,SELL,MARKET,12.47,0
XRPUSDT,SELL,MARKET,16.82,0
ADAUSDT,BUY,MARKET,7.3,0
SOLUSDT,SELL,MARKET,14.4,0
XRPUSDT,BUY,MARKET,9.61,0
SOLUSDT,BUY,MARKET,10.51,0
SOLUSDT,SELL,MARKET,11.81,0
MATICUSDT,BUY,MARKET,5.1,0
BNBUSDT,SELL,MARKET,18.52,0
DOTUSDT,SELL,MARKET,16.77,0
ETHUSDT,BUY,MARKET,19.28,0
DOGEUSDT,BUY,MARKET,8.39,0
DOGEUSDT,SELL,MARKET,19.19,0
DOGEUSDT,BUY,MARKET,5.08,0
SOLUSDT,SELL,MARKET,15.23,0
SOLUSDT,BUY,MARKET,14.73,0
ETHUSDT,SELL,MARKET,19.04,0
BTCUSDT,BUY,MARKET,12.41,0
SOLUSDT,SELL,MARKET,13.08,0
MATICUSDT,SELL,MARKET,19.65,0
SOLUSDT,SELL,MARKET,6.36,0
AVAXUSDT,SELL,MARKET,17.89,0
BTCUSDT,SELL,MARKET,6.91,0
MATICUSDT,SELL,MARKET,19.14,0
ETHUSDT,SELL,MARKET,9.82,0
MATICUSDT,SELL,MARKET,6.45,0
AVAXUSDT,BUY,MARKET,3.3,0
AVAXUSDT,BUY,MARKET,12.03,0
XRPUSDT,BUY,MARKET,10.52,0
BNBUSDT,BUY,MARKET,16.53,0
BTCUSDT,SELL,MARKET,0.91,0
BTCUSDT,SELL,MARKET,19.26,0
DOTUSDT,BUY,MARKET,10.99,0
SOLUSDT,SELL,MARKET,13.95,0
SOLUSDT,BUY,MARKET,3.41,0
XRPUSDT,SELL,MARKET,12.29,0
ETHUSDT,BUY,MARKET,12.38,0
MATICUSDT,SELL,MARKET,0.31,0
ETHUSDT,BUY,MARKET,4.74,0
SOLUSDT,BUY,MARKET,9.1,0
BNBUSDT,BUY,MARKET,6.18,0
BTCUSDT,BUY,MARKET,6.84,0
BTCUSDT,SELL,MARKET,17.29,0
DOTUSDT,BUY,MARKET,0.31,0
AVAXUSDT,SELL,MARKET,5.4,0
DOGEUSDT,SELL,MARKET,10.38,0
DOTUSDT,SELL,MARKET,18.57,0
SOLUSDT,BUY,MARKET,8.59,0
XRPUSDT,BUY,MARKET,17.45,0
BNBUSDT,BUY,MARKET,9.46,0
SOLUSDT,BUY,MARKET,9.23,0
ADAUSDT,BUY,MARKET,7.14,0
BNBUSDT,BUY,MARKET,8.27,0
AVAXUSDT,BUY,MARKET,10.11,0
AVAXUSDT,SELL,MARKET,5.9,0
XRPUSDT,BUY,MARKET,6.81,0
BNBUSDT,BUY,MARKET,5.0,0
AVAXUSDT,BUY,MARKET,7.26,0
DOTUSDT,BUY,MARKET,16.56,0
DOGEUSDT,SELL,MARKET,17.61,0
DOTUSDT,SELL,MARKET,0.47,0
SOLUSDT,SELL,MARKET,2.63,0
MATICUSDT,BUY,MARKET,12.44,0
MATICUSDT,BUY,MARKET,1.35,0
DOGEUSDT,SELL,MARKET,9.38,0
DOTUSDT,BUY,MARKET,5.55,0
DOGEUSDT,SELL,MARKET,12.28,0
DOGEUSDT,SELL,MARKET,18.58,0
AVAXUSDT,SELL,MARKET,3.38,0
SOLUSDT,BUY,MARKET,16.11,0
MATICUSDT,SELL,MARKET,1.99,0
MATICUSDT,BUY,MARKET,3.42,0
DOGEUSDT,SELL,MARKET,3.67,0
ETHUSDT,SELL,MARKET,18.78,0
MATICUSDT,SELL,MARKET,19.83,0
DOGEUSDT,BUY,MARKET,9.47,0
XRPUSDT,BUY,MARKET,3.99,0
AVAXUSDT,SELL,MARKET,6.13,0
XRPUSDT,BUY,MARKET,13.95,0
AVAXUSDT,SELL,MARKET,5.81,0
AVAXUSDT,SELL,MARKET,14.86,0
AVAXUSDT,SELL,MARKET,12.64,0
BNBUSDT,SELL,MARKET,1.11,0
ADAUSDT,BUY,MARKET,16.35,0
ADAUSDT,SELL,MARKET,4.88,0
AVAXUSDT,SELL,MARKET,13.48,0
ETHUSDT,BUY,MARKET,10.31,0
AVAXUSDT,BUY,MARKET,11.59,0
ADAUSDT,SELL,MARKET,18.7,0
MATICUSDT,BUY,MARKET,13.43,0
XRPUSDT,SELL,MARKET,10.25,0
ETHUSDT,BUY,MARKET,4.25,0
DOTUSDT,SELL,MARKET,1.23,0
BTCUSDT,BUY,MARKET,6.58,0
BNBUSDT,SELL,MARKET,1.0,0
BTCUSDT,SELL,MARKET,10.64,0
ETHUSDT,SELL,MARKET,15.53,0
SOLUSDT,BUY,MARKET,16.21,0
SOLUSDT,SELL,MARKET,1.3,0
BNBUSDT,BUY,MARKET,11.41,0
BNBUSDT,SELL,MARKET,16.18,0
ADAUSDT,BUY,MARKET,4.32,0
SOLUSDT,BUY,MARKET,18.71,0
DOGEUSDT,SELL,MARKET,17.18,0
DOTUSDT,BUY,MARKET,11.99,0
BNBUSDT,BUY,MARKET,0.37,0
DOTUSDT,SELL,MARKET,10.39,0
DOTUSDT,SELL,MARKET,18.66,0
BTCUSDT,BUY,MARKET,12.12,0
ADAUSDT,SELL,MARKET,5.19,0
MATICUSDT,BUY,MARKET,5.63,0
MATICUSDT,BUY,MARKET,16.57,0
SOLUSDT,BUY,MARKET,1.57,0
ADAUSDT,SELL,MARKET,10.39,0
MATICUSDT,SELL,MARKET,19.17,0
SOLUSDT,BUY,MARKET,10.62,0
ETHUSDT,SELL,MARKET,4.0,0
AVAXUSDT,SELL,MARKET,7.23,0
BNBUSDT,BUY,MARKET,12.91,0
BNBUSDT,BUY,MARKET,16.05,0
ETHUSDT,BUY,MARKET,9.4,0
BNBUSDT,BUY,MARKET,7.12,0
ADAUSDT,BUY,MARKET,2.05,0
BNBUSDT,BUY,MARKET,5.82,0
DOTUSDT,BUY,MARKET,19.19,0
BNBUSDT,BUY,MARKET,5.56,0
AVAXUSDT,BUY,MARKET,4.78,0
BNBUSDT,SELL,MARKET,4.29,0
BNBUSDT,SELL,MARKET,16.72,0
ADAUSDT,SELL,MARKET,12.99,0
DOTUSDT,SELL,MARKET,11.56,0
DOGEUSDT,BUY,MARKET,12.72,0
ADAUSDT,BUY,MARKET,4.27,0
AVAXUSDT,SELL,MARKET,6.22,0
ETHUSDT,SELL,MARKET,15.53,0
BTCUSDT,BUY,MARKET,8.78,0
BNBUSDT,SELL,MARKET,7.28,0
SOLUSDT,SELL,MARKET,15.1,0
ADAUSDT,BUY,MARKET,6.83,0
AVAXUSDT,SELL,MARKET,6.35,0
MATICUSDT,SELL,MARKET,12.77,0
ETHUSDT,BUY,MARKET,6.24,0
MATICUSDT,BUY,MARKET,15.11,0
DOGEUSDT,BUY,MARKET,6.2,0
DOTUSDT,BUY,MARKET,12.77,0
DOTUSDT,SELL,MARKET,8.69,0
SOLUSDT,BUY,MARKET,11.4,0
BNBUSDT,SELL,MARKET,17.74,0
BTCUSDT,SELL,MARKET,12.63,0
DOGEUSDT,BUY,MARKET,3.11,0
ETHUSDT,SELL,MARKET,1.63,0
MATICUSDT,BUY,MARKET,13.22,0
DOGEUSDT,BUY,MARKET,18.98,0
DOGEUSDT,BUY,MARKET,4.18,0
DOTUSDT,SELL,MARKET,13.47,0
XRPUSDT,BUY,MARKET,0.68,0
SOLUSDT,SELL,MARKET,17.75,0
DOGEUSDT,SELL,MARKET,17.3,0
ADAUSDT,SELL,MARKET,14.65,0
DOTUSDT,BUY,MARKET,12.39,0
ADAUSDT,BUY,MARKET,10.75,0
DOTUSDT,SELL,MARKET,7.62,0
MATICUSDT,BUY,MARKET,3.33,0
BNBUSDT,BUY,MARKET,6.27,0
SOLUSDT,SELL,MARKET,15.08,0
BTCUSDT,SELL,MARKET,17.42,0
ETHUSDT,SELL,MARKET,18.3,0
DOGEUSDT,BUY,MARKET,12.56,0
XRPUSDT,BUY,MARKET,10.19,0
DOGEUSDT,BUY,MARKET,18.59,0
BNBUSDT,SELL,MARKET,19.15,0
MATICUSDT,BUY,MARKET,12.77,0
BTCUSDT,BUY,MARKET,14.79,0
MATICUSDT,SELL,MARKET,17.94,0
AVAXUSDT,BUY,MARKET,2.05,0
SOLUSDT,BUY,MARKET,12.17,0
ETHUSDT,SELL,MARKET,6.27,0
XRPUSDT,BUY,MARKET,11.3,0
DOGEUSDT,SELL,MARKET,11.54,0
SOLUSDT,SELL,MARKET,19.56,0
SOLUSDT,SELL,MARKET,9.42,0
SOLUSDT,SELL,MARKET,11.96,0
ETHUSDT,SELL,MARKET,15.38,0
ETHUSDT,BUY,MARKET,6.82,0
AVAXUSDT,SELL,MARKET,15.86,0
BTCUSDT,BUY,MARKET,14.83,0
XRPUSDT,BUY,MARKET,6.9,0
ADAUSDT,BUY,MARKET,7.21,0
DOTUSDT,SELL,MARKET,3.87,0
BNBUSDT,BUY,MARKET,9.32,0
BTCUSDT,SELL,MARKET,4.1,0
ETHUSDT,SELL,MARKET,18.55,0
MATICUSDT,SELL,MARKET,16.8,0
XRPUSDT,SELL,MARKET,19.91,0
SOLUSDT,SELL,MARKET,17.12,0
XRPUSDT,SELL,MARKET,4.45,0
ETHUSDT,SELL,MARKET,5.55,0
SOLUSDT,SELL,MARKET,18.74,0
DOGEUSDT,SELL,MARKET,9.58,0
MATICUSDT,SELL,MARKET,19.37,0
AVAXUSDT,SELL,MARKET,18.72,0
BNBUSDT,SELL,MARKET,11.24,0
DOTUSDT,BUY,MARKET,12.79,0
ETHUSDT,SELL,MARKET,2.54,0
BTCUSDT,BUY,MARKET,15.06,0
BNBUSDT,SELL,MARKET,9.83,0
DOTUSDT,BUY,MARKET,8.31,0
ADAUSDT,BUY,MARKET,2.65,0
DOGEUSDT,BUY,MARKET,17.92,0
BTCUSDT,BUY,MARKET,5.94,0
ADAUSDT,SELL,MARKET,14.87,0
DOGEUSDT,SELL,MARKET,11.18,0
BNBUSDT,BUY,MARKET,14.07,0
MATICUSDT,BUY,MARKET,11.19,0
BNBUSDT,SELL,MARKET,18.9,0
BTCUSDT,BUY,MARKET,0.15,0
DOTUSDT,BUY,MARKET,1.93,0
MATICUSDT,SELL,MARKET,16.82,0
ETHUSDT,SELL,MARKET,17.24,0
SOLUSDT,BUY,MARKET,1.35,0
SOLUSDT,SELL,MARKET,14.25,0
BNBUSDT,SELL,MARKET,16.16,0
DOTUSDT,BUY,MARKET,14.87,0
AVAXUSDT,BUY,MARKET,8.98,0
MATICUSDT,BUY,MARKET,10.22,0
DOGEUSDT,BUY,MARKET,0.15,0
MATICUSDT,BUY,MARKET,3.05,0
DOTUSDT,SELL,MARKET,7.31,0
SOLUSDT,SELL,MARKET,15.43,0
ADAUSDT,BUY,MARKET,8.67,0
DOTUSDT,BUY,MARKET,5.05,0
BTCUSDT,SELL,MARKET,6.07,0
BTCUSDT,BUY,MARKET,1.75,0
DOGEUSDT,SELL,MARKET,4.93,0
DOTUSDT,SELL,MARKET,15.47,0
DOTUSDT,SELL,MARKET,5.38,0
BNBUSDT,SELL,MARKET,18.44,0
SOLUSDT,BUY,MARKET,12.59,0
XRPUSDT,BUY,MARKET,6.16,0
BNBUSDT,SELL,MARKET,19.9,0
DOGEUSDT,SELL,MARKET,11.19,0
XRPUSDT,BUY,MARKET,0.63,0
SOLUSDT,SELL,MARKET,7.47,0
ADAUSDT,BUY,MARKET,5.93,0
DOTUSDT,BUY,MARKET,7.38,0
XRPUSDT,SELL,MARKET,2.81,0
DOGEUSDT,SELL,MARKET,5.92,0
SOLUSDT,SELL,MARKET,4.58,0
MATICUSDT,SELL,MARKET,15.8,0
MATICUSDT,BUY,MARKET,4.97,0
SOLUSDT,BUY,MARKET,14.65,0
DOGEUSDT,BUY,MARKET,14.57,0
BNBUSDT,SELL,MARKET,1.3,0
BNBUSDT,SELL,MARKET,0.21,0
XRPUSDT,BUY,MARKET,0.94,0
DOGEUSDT,BUY,MARKET,18.87,0
ETHUSDT,BUY,MARKET,16.75,0
MATICUSDT,BUY,MARKET,8.13,0
XRPUSDT,SELL,MARKET,5.42,0
XRPUSDT,BUY,MARKET,6.65,0
SOLUSDT,SELL,MARKET,0.69,0
ADAUSDT,BUY,MARKET,1.12,0
MATICUSDT,SELL,MARKET,18.66,0
DOGEUSDT,SELL,MARKET,13.87,0
SOLUSDT,BUY,MARKET,19.41,0
XRPUSDT,SELL,MARKET,13.56,0
DOGEUSDT,BUY,MARKET,7.37,0
DOTUSDT,SELL,MARKET,14.57,0
XRPUSDT,BUY,MARKET,8.18,0
AVAXUSDT,SELL,MARKET,4.15,0
DOTUSDT,BUY,MARKET,13.12,0
DOGEUSDT,SELL,MARKET,16.99,0
ETHUSDT,BUY,MARKET,16.98,0
BTCUSDT,SELL,MARKET,16.76,0
ADAUSDT,BUY,MARKET,4.53,0
MATICUSDT,SELL,MARKET,15.5,0
MATICUSDT,BUY,MARKET,8.65,0
SOLUSDT,BUY,MARKET,4.57,0
ADAUSDT,BUY,MARKET,10.32,0
SOLUSDT,BUY,MARKET,12.55,0
ADAUSDT,BUY,MARKET,2.62,0
DOGEUSDT,BUY,MARKET,17.63,0
ETHUSDT,BUY,MARKET,16.3,0
SOLUSDT,BUY,MARKET,18.83,0
XRPUSDT,SELL,MARKET,2.51,0
AVAXUSDT,BUY,MARKET,18.85,0
BNBUSDT,SELL,MARKET,15.01,0
DOTUSDT,BUY,MARKET,10.11,0
DOGEUSDT,BUY,MARKET,9.84,0
DOGEUSDT,BUY,MARKET,4.68,0
ETHUSDT,SELL,MARKET,7.81,0
BTCUSDT,SELL,MARKET,13.93,0
ETHUSDT,SELL,MARKET,18.79,0
XRPUSDT,SELL,MARKET,13.45,0
BNBUSDT,BUY,MARKET,8.22,0
SOLUSDT,BUY,MARKET,17.64,0
AVAXUSDT,BUY,MARKET,15.85,0
BTCUSDT,SELL,MARKET,12.79,0
DOGEUSDT,BUY,MARKET,18.91,0
BTCUSDT,BUY,MARKET,11.5,0
DOGEUSDT,BUY,MARKET,8.14,0
AVAXUSDT,SELL,MARKET,4.79,0
DOGEUSDT,SELL,MARKET,15.06,0
DOGEUSDT,SELL,MARKET,0.2,0
MATICUSDT,BUY,MARKET,14.73,0
SOLUSDT,BUY,MARKET,10.61,0
ETHUSDT,SELL,MARKET,12.71,0
DOTUSDT,SELL,MARKET,16.54,0
ETHUSDT,BUY,MARKET,10.47,0
ADAUSDT,BUY,MARKET,0.7,0
BTCUSDT,SELL,MARKET,0.73,0
SOLUSDT,SELL,MARKET,18.85,0
BNBUSDT,BUY,MARKET,14.93,0
DOTUSDT,BUY,MARKET,1.43,0
DOGEUSDT,SELL,MARKET,0.41,0
BTCUSDT,SELL,MARKET,11.12,0
ADAUSDT,SELL,MARKET,3.93,0
BNBUSDT,BUY,MARKET,0.8,0
BTCUSDT,SELL,MARKET,16.63,0
ETHUSDT,SELL,MARKET,4.81,0
BNBUSDT,SELL,MARKET,13.87,0
DOGEUSDT,BUY,MARKET,0.67,0
DOTUSDT,BUY,MARKET,18.67,0
DOTUSDT,BUY,MARKET,12.77,0
SOLUSDT,BUY,MARKET,12.65,0
ADAUSDT,SELL,MARKET,7.3,0
BNBUSDT,SELL,MARKET,13.14,0
BTCUSDT,BUY,MARKET,1.0,0
DOGEUSDT,BUY,MARKET,11.3,0
XRPUSDT,SELL,MARKET,0.16,0
DOTUSDT,BUY,MARKET,5.76,0
ADAUSDT,SELL,MARKET,14.44,0
BNBUSDT,BUY,MARKET,16.92,0
SOLUSDT,BUY,MARKET,2.07,0
ADAUSDT,SELL,MARKET,20.0,0
ETHUSDT,SELL,MARKET,11.97,0
SOLUSDT,BUY,MARKET,8.24,0
MATICUSDT,SELL,MARKET,8.62,0
MATICUSDT,BUY,MARKET,2.11,0
DOTUSDT,BUY,MARKET,2.79,0
AVAXUSDT,SELL,MARKET,0.95,0
DOTUSDT,BUY,MARKET,18.87,0
MATICUSDT,BUY,MARKET,12.9,0
BNBUSDT,SELL,MARKET,17.77,0
ADAUSDT,BUY,MARKET,16.39,0
DOGEUSDT,SELL,MARKET,17.26,0
BTCUSDT,SELL,MARKET,17.6,0
AVAXUSDT,SELL,MARKET,18.77,0
DOTUSDT,SELL,MARKET,3.52,0
XRPUSDT,BUY,MARKET,11.67,0
DOTUSDT,SELL,MARKET,17.72,0
ETHUSDT,BUY,MARKET,18.95,0
XRPUSDT,BUY,MARKET,3.01,0
AVAXUSDT,BUY,MARKET,5.16,0
BTCUSDT,BUY,MARKET,17.08,0
XRPUSDT,BUY,MARKET,13.66,0
ETHUSDT,SELL,MARKET,4.35,0
XRPUSDT,BUY,MARKET,4.31,0
ETHUSDT,SELL,MARKET,5.81,0
SOLUSDT,BUY,MARKET,8.03,0
BNBUSDT,SELL,MARKET,1.15,0
AVAXUSDT,BUY,MARKET,0.82,0
MATICUSDT,SELL,MARKET,2.1,0
DOTUSDT,SELL,MARKET,6.34,0
BTCUSDT,SELL,MARKET,16.15,0
DOTUSDT,SELL,MARKET,6.63,0
SOLUSDT,SELL,MARKET,0.29,0
ETHUSDT,SELL,MARKET,16.55,0
ADAUSDT,SELL,MARKET,6.89,0
BTCUSDT,SELL,MARKET,3.5,0
BTCUSDT,BUY,MARKET,4.38,0
AVAXUSDT,SELL,MARKET,9.81,0
DOTUSDT,BUY,MARKET,19.8,0
BTCUSDT,BUY,MARKET,13.77,0
XRPUSDT,SELL,MARKET,18.57,0
ETHUSDT,SELL,MARKET,17.16,0
DOTUSDT,BUY,MARKET,1.8,0
BNBUSDT,SELL,MARKET,5.83,0
MATICUSDT,SELL,MARKET,17.56,0
DOGEUSDT,SELL,MARKET,3.07,0
MATICUSDT,SELL,MARKET,14.72,0
ADAUSDT,SELL,MARKET,17.29,0
BTCUSDT,SELL,MARKET,13.65,0
BNBUSDT,BUY,MARKET,11.38,0
MATICUSDT,BUY,MARKET,10.0,0
ETHUSDT,BUY,MARKET,15.25,0
BTCUSDT,BUY,MARKET,0.7,0
MATICUSDT,SELL,MARKET,19.18,0
ADAUSDT,BUY,MARKET,12.85,0
SOLUSDT,SELL,MARKET,15.69,0
XRPUSDT,SELL,MARKET,6.83,0
ETHUSDT,SELL,MARKET,12.32,0
DOTUSDT,BUY,MARKET,17.44,0
ADAUSDT,BUY,MARKET,19.48,0
DOGEUSDT,SELL,MARKET,8.69,0
AVAXUSDT,SELL,MARKET,12.4,0
SOLUSDT,SELL,MARKET,4.16,0
DOTUSDT,SELL,MARKET,0.91,0
BNBUSDT,BUY,MARKET,0.34,0
BTCUSDT,SELL,MARKET,1.74,0
ADAUSDT,SELL,MARKET,16.02,0
DOTUSDT,SELL,MARKET,7.88,0
DOTUSDT,SELL,MARKET,19.75,0
ADAUSDT,SELL,MARKET,11.52,0
AVAXUSDT,BUY,MARKET,13.05,0
ADAUSDT,SELL,MARKET,3.21,0
ADAUSDT,SELL,MARKET,17.88,0
MATICUSDT,BUY,MARKET,17.36,0
MATICUSDT,SELL,MARKET,3.49,0
DOTUSDT,SELL,MARKET,14.9,0
SOLUSDT,BUY,MARKET,19.78,0
MATICUSDT,BUY,MARKET,3.83,0
DOTUSDT,SELL,MARKET,8.62,0
AVAXUSDT,BUY,MARKET,11.08,0
XRPUSDT,SELL,MARKET,8.98,0
DOGEUSDT,SELL,MARKET,9.91,0
DOGEUSDT,BUY,MARKET,4.69,0
SOLUSDT,SELL,MARKET,15.0,0
MATICUSDT,BUY,MARKET,10.05,0
BTCUSDT,BUY,MARKET,4.86,0
DOTUSDT,SELL,MARKET,4.15,0
MATICUSDT,BUY,MARKET,12.2,0
SOLUSDT,SELL,MARKET,4.28,0
SOLUSDT,BUY,MARKET,19.05,0
DOGEUSDT,SELL,MARKET,3.73,0
SOLUSDT,SELL,MARKET,9.19,0
MATICUSDT,SELL,MARKET,16.31,0
XRPUSDT,SELL,MARKET,6.72,0
BTCUSDT,SELL,MARKET,1.64,0
BNBUSDT,SELL,MARKET,13.19,0
DOGEUSDT,BUY,MARKET,6.65,0
XRPUSDT,SELL,MARKET,2.38,0
BTCUSDT,SELL,MARKET,7.63,0
DOGEUSDT,SELL,MARKET,17.02,0
BNBUSDT,BUY,MARKET,11.56,0
ADAUSDT,SELL,MARKET,6.78,0
XRPUSDT,BUY,MARKET,14.81,0
AVAXUSDT,SELL,MARKET,4.61,0
BNBUSDT,SELL,MARKET,19.44,0
BNBUSDT,SELL,MARKET,4.3,0
AVAXUSDT,SELL,MARKET,7.13,0
DOGEUSDT,BUY,MARKET,13.25,0
AVAXUSDT,SELL,MARKET,14.07,0
BNBUSDT,BUY,MARKET,11.14,0
AVAXUSDT,BUY,MARKET,9.8,0
MATICUSDT,SELL,MARKET,7.24,0
BTCUSDT,SELL,MARKET,2.17,0
MATICUSDT,SELL,MARKET,2.27,0
DOTUSDT,SELL,MARKET,18.55,0
ADAUSDT,SELL,MARKET,18.93,0
BNBUSDT,BUY,MARKET,8.09,0
BTCUSDT,BUY,MARKET,5.78,0
BTCUSDT,SELL,MARKET,5.63,0
BTCUSDT,SELL,MARKET,1.07,0
DOGEUSDT,SELL,MARKET,6.72,0
DOGEUSDT,SELL,MARKET,1.53,0
DOTUSDT,BUY,MARKET,13.11,0
SOLUSDT,SELL,MARKET,16.64,0
BNBUSDT,BUY,MARKET,10.5,0
MATICUSDT,SELL,MARKET,1.0,0
BTCUSDT,BUY,MARKET,12.41,0
MATICUSDT,BUY,MARKET,11.02,0
MATICUSDT,SELL,MARKET,1.72,0
DOGEUSDT,BUY,MARKET,14.52,0
ETHUSDT,SELL,MARKET,19.76,0
ADAUSDT,SELL,MARKET,10.33,0
BNBUSDT,BUY,MARKET,6.78,0
BNBUSDT,BUY,MARKET,0.8,0
SOLUSDT,SELL,MARKET,8.25,0
DOGEUSDT,SELL,MARKET,4.11,0
ADAUSDT,SELL,MARKET,4.04,0
ETHUSDT,BUY,MARKET,18.32,0
BNBUSDT,BUY,MARKET,7.85,0
AVAXUSDT,BUY,MARKET,12.46,0
DOGEUSDT,SELL,MARKET,16.39,0
DOGEUSDT,SELL,MARKET,9.31,0
XRPUSDT,SELL,MARKET,13.48,0
AVAXUSDT,BUY,MARKET,5.18,0
XRPUSDT,BUY,MARKET,1.96,0
MATICUSDT,BUY,MARKET,8.25,0
ADAUSDT,BUY,MARKET,11.32,0
BNBUSDT,SELL,MARKET,14.33,0
MATICUSDT,BUY,MARKET,8.43,0
XRPUSDT,BUY,MARKET,5.41,0
XRPUSDT,SELL,MARKET,5.82,0
SOLUSDT,BUY,MARKET,19.37,0
AVAXUSDT,BUY,MARKET,18.42,0
SOLUSDT,BUY,MARKET,15.04,0
DOGEUSDT,SELL,MARKET,12.67,0
SOLUSDT,BUY,MARKET,13.33,0
BTCUSDT,BUY,MARKET,15.8,0
ADAUSDT,SELL,MARKET,9.64,0
DOGEUSDT,SELL,MARKET,18.89,0
XRPUSDT,BUY,MARKET,0.8,0
BNBUSDT,BUY,MARKET,5.63,0
XRPUSDT,BUY,MARKET,10.68,0
SOLUSDT,BUY,MARKET,4.77,0
ETHUSDT,SELL,MARKET,11.26,0
SOLUSDT,BUY,MARKET,7.54,0
BNBUSDT,SELL,MARKET,4.51,0
AVAXUSDT,BUY,MARKET,16.52,0
ETHUSDT,SELL,MARKET,15.41,0
